obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
1ab6189dc423f4bb,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in natural resources, construction, and maintenance occupations, current dollar index",series_id CIU1020000400000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454900; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,177.458,,index_value,public_domain,,,2026Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"""
1427300fd4500f97,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,123.8,,index_value,public_domain,,,2016Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
b7e26fea23160a37,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,125.3,,index_value,public_domain,,,2016Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
2f4f81b97a449e72,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,125.4,,index_value,public_domain,,,2016Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
64f32858241124b5,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,126.6,,index_value,public_domain,,,2016Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
6f559438fc49df1c,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,127.7,,index_value,public_domain,,,2017Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
410aa956efc6b0b2,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,128.6,,index_value,public_domain,,,2017Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
a52808031ba8d378,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,129.6,,index_value,public_domain,,,2017Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
c9381ec2e53f52fa,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,130.2,,index_value,public_domain,,,2017Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
2f21af19ca5665ea,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,130.8,,index_value,public_domain,,,2018Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
bc1dd01182048a3a,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,132,,index_value,public_domain,,,2018Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
35a6130fc7d7c1ac,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,132.6,,index_value,public_domain,,,2018Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
9fb25f4a869e077b,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,133.4,,index_value,public_domain,,,2018Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
37b16211d6c5823c,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,134.4,,index_value,public_domain,,,2019Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
700b8366f55d3827,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,135.6,,index_value,public_domain,,,2019Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
ae5a0fac0713574e,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,136.7,,index_value,public_domain,,,2019Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
21211b05af0281d2,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,137.6,,index_value,public_domain,,,2019Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
9ed06ea22f37ee8e,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,139.6,,index_value,public_domain,,,2020Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
4afe662dccc7f39b,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,139,,index_value,public_domain,,,2020Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
b852571a94160ffa,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,139.6,,index_value,public_domain,,,2020Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
cf1bde1ae5fc0fb6,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,140.5,,index_value,public_domain,,,2020Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
a35e7ea6f4324d33,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,141.8,,index_value,public_domain,,,2021Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
b46876a0b42a1dca,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,143.9,,index_value,public_domain,,,2021Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
7eede2a15619be0c,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,145.3,,index_value,public_domain,,,2021Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
eec6fdbc5016a063,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,146.7,,index_value,public_domain,,,2021Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
7b8c8c24f4d20e9c,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,148.7,,index_value,public_domain,,,2022Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
b85b672f447e59f5,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,150.2,,index_value,public_domain,,,2022Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
3570eff18696955e,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,151.9,,index_value,public_domain,,,2022Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
b29fb5d4a4911d4e,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,153.3,,index_value,public_domain,,,2022Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
30766f69bb6d89f3,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,155.2,,index_value,public_domain,,,2023Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
1ef97380173f1108,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,157,,index_value,public_domain,,,2023Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
b4ea6e3b6de62a16,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,158.5,,index_value,public_domain,,,2023Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
4648fd1bb51d1f55,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,159.5,,index_value,public_domain,,,2023Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
973133620e55566f,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,161.2,,index_value,public_domain,,,2024Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
1f9cfad9f70dac81,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,163,,index_value,public_domain,,,2024Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
f0a7d6f8a5d7eb83,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,164.7,,index_value,public_domain,,,2024Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
742964b5a124141f,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,166.2,,index_value,public_domain,,,2024Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
aa6a058134b2fa3c,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,167.8,,index_value,public_domain,,,2025Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
74d864d03958b9b7,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,169.453,,index_value,public_domain,,,2025Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
fd66d7cb08445982,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,171.25,,index_value,public_domain,,,2025Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
06b24aac322d1099,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,172.669,,index_value,public_domain,,,2025Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
2239bf9d996049a0,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,174.111,,index_value,public_domain,,,2026Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
35f02d3d0984beeb,US,index,"Employment Cost Index (ECI), current dollar index","Wages and salaries for civilian workers in construction, extraction, farming, fishing, and forestry occupations, current dollar index",series_id CIU1020000405000I; not seasonally adjusted; owner_code 1; industry_code 000000; occupation_code 454700; estimate_code 02,index (2005-12 = 100),national,US,United States,,,,176.095,,index_value,public_domain,,,2026Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / N: Includes farming, fishing, and forestry occupations."
f8cf5f1a183ada94,US,index,"Employment Cost Index (ECI), current dollar index","Total compensation for private industry workers in natural resources, construction, and maintenance occupations, current dollar index",series_id CIU2010000400000I; not seasonally adjusted; owner_code 2; industry_code 000000; occupation_code 454900; estimate_code 01,index (2005-12 = 100),national,US,United States,,,,125.7,,index_value,public_domain,,,2016Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / B: Includes wages, salaries, and employer costs for employee benefits."
dece9da0587aae88,US,index,"Employment Cost Index (ECI), current dollar index","Total compensation for private industry workers in natural resources, construction, and maintenance occupations, current dollar index",series_id CIU2010000400000I; not seasonally adjusted; owner_code 2; industry_code 000000; occupation_code 454900; estimate_code 01,index (2005-12 = 100),national,US,United States,,,,126.6,,index_value,public_domain,,,2016Q2,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / B: Includes wages, salaries, and employer costs for employee benefits."
3d46151db88059dc,US,index,"Employment Cost Index (ECI), current dollar index","Total compensation for private industry workers in natural resources, construction, and maintenance occupations, current dollar index",series_id CIU2010000400000I; not seasonally adjusted; owner_code 2; industry_code 000000; occupation_code 454900; estimate_code 01,index (2005-12 = 100),national,US,United States,,,,127.1,,index_value,public_domain,,,2016Q3,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / B: Includes wages, salaries, and employer costs for employee benefits."
18e4be8b88cb9d13,US,index,"Employment Cost Index (ECI), current dollar index","Total compensation for private industry workers in natural resources, construction, and maintenance occupations, current dollar index",series_id CIU2010000400000I; not seasonally adjusted; owner_code 2; industry_code 000000; occupation_code 454900; estimate_code 01,index (2005-12 = 100),national,US,United States,,,,127.7,,index_value,public_domain,,,2016Q4,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / B: Includes wages, salaries, and employer costs for employee benefits."
dc313d50a0558bbf,US,index,"Employment Cost Index (ECI), current dollar index","Total compensation for private industry workers in natural resources, construction, and maintenance occupations, current dollar index",series_id CIU2010000400000I; not seasonally adjusted; owner_code 2; industry_code 000000; occupation_code 454900; estimate_code 01,index (2005-12 = 100),national,US,United States,,,,128.5,,index_value,public_domain,,,2017Q1,,bls-eci-ci-current,,https://download.bls.gov/pub/time.series/ci/ci.data.0.Current,US-PD-17USC105,,"基準: news release Table 4 の見出し ""Indexes (Dec. 2005=100)"" / B: Includes wages, salaries, and employer costs for employee benefits."
