obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
6cc5a275163e9025,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),national,US,United States,U.S.,99,,303220,,count,public_domain,1.9,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
8cfc4e75ec3ab897,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,54.22,USD,wage_hourly_mean,public_domain,0.6,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
b77414e6fef01a69,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,112790,USD,wage_annual_mean,public_domain,0.6,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
27c94983d3c5b6a6,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,29.91,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
d9b8d7601f391f14,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,37.96,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
f201f0101d2b37b5,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,48.79,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
64f1d0d0e3a94110,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,63.11,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
732775db43fb765e,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,80.96,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
478a608017f30737,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,62210,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
bccc28bf159c3baa,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,78950,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
26dad092494e19c4,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,101480,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
8098f5391c0b306b,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,131280,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
c5fbca3da1d827c7,US,wage,Management Occupations,Construction Managers,SOC 11-9021; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,168390,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 44,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
7de5419feb161594,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),national,US,United States,U.S.,99,,225310,,count,public_domain,1,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
c013a514a88be169,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,36.89,USD,wage_hourly_mean,public_domain,0.5,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
5995b51a8fa7a2a4,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,76740,USD,wage_annual_mean,public_domain,0.5,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
a9bf9d93fd23f827,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,20.25,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
1f6e653f8173eb8b,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,25.52,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
31fd1722031cc4bf,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,34.23,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
e905bc92bcde1ab9,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,44.91,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
814e64c75e0c410f,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,57.98,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
a2be75c6bb5044e3,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,42110,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
c0786532149905ec,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,53080,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
e4f421226bf349f9,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,71200,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
7dd921f041f0bc01,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,93420,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
4da3c5e21129bfae,US,wage,Business and Financial Operations Occupations,Cost Estimators,SOC 13-1051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,120600,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 88,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
e8b2ccdd1b3076c1,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),national,US,United States,U.S.,99,,107490,,count,public_domain,1.4,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
a319f39141836a3d,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,46.4,USD,wage_hourly_mean,public_domain,1.2,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
699ecc4b75c8beec,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,96510,USD,wage_annual_mean,public_domain,1.2,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
0e2baf824ad5855b,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,24.67,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
8dca7f51de679dfd,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,31.36,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
d4a178112150291c,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,39.83,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
7a956f922a200f6c,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,50.57,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
e9f0573466781709,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,65.58,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
1d8a510cb61b1501,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,51310,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
83fc16c6a186652e,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,65220,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
50d8b45cbaa384ee,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,82840,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
6259b37a305573ad,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,105190,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
1570ea84c7c802c2,US,wage,Architecture and Engineering Occupations,"Architects, Except Landscape and Naval",SOC 17-1011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,136400,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 173,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
38135b019db0816e,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),national,US,United States,U.S.,99,,307570,,count,public_domain,1.9,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
7b2e841d9530ead1,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,46.82,USD,wage_hourly_mean,public_domain,0.8,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
8f994bf158676f47,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,97380,USD,wage_annual_mean,public_domain,0.8,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
c2ab34f91c4abab7,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,29.35,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
30610ce3fccf3982,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,35.74,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
d9966482ebd7bd9b,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,43.24,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
129aa67a644385d9,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,56.51,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
79c34a0ebd680120,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,66.68,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
501a59e465213fca,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,61040,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
0b4c89bd21580780,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,74330,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
f45aa97835ba8c52,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,89940,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
af1fb9c86a37f9d0,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,117540,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
a732e76aa28f77dd,US,wage,Architecture and Engineering Occupations,Civil Engineers,SOC 17-2051; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,138690,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 188,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
eb30efd0a4e1e0e6,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),national,US,United States,U.S.,99,,105960,,count,public_domain,2.2,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
84204fdfcbfc1637,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,29.64,USD,wage_hourly_mean,public_domain,0.7,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
b60524ff498a8456,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,61660,USD,wage_annual_mean,public_domain,0.7,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
540869286a961d70,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,18.16,USD,wage_hourly_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
8a9746e5bd1bbddd,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,22.88,USD,wage_hourly_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
a2fe7dc73dcab2bc,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,28.76,USD,wage_hourly_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
26050d305ddc2e6b,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,35.79,USD,wage_hourly_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
ccb81f69c2c85493,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,41.44,USD,wage_hourly_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
17010af72f031b66,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,37770,USD,wage_annual_p10,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
547c82e5131304c2,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,47580,USD,wage_annual_p25,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
352d77a1d83f0a60,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,59820,USD,wage_annual_median,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
3f7588afdf8ea578,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,74440,USD,wage_annual_p75,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
01b04b27acccf7c2,US,wage,Architecture and Engineering Occupations,Architectural and Civil Drafters,SOC 17-3011; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,86180,USD,wage_annual_p90,public_domain,,,2022-05,,bls-oews-m2022-national,national_M2022_dl row 215,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
2b381e913a941472,US,wage,Architecture and Engineering Occupations,Civil Engineering Technologists and Technicians,SOC 17-3022; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,persons (employment),national,US,United States,U.S.,99,,62350,,count,public_domain,2.1,"EMP_PRSE (percent relative standard error, 原本の列 EMP_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 221,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
37363e02439c68e9,US,wage,Architecture and Engineering Occupations,Civil Engineering Technologists and Technicians,SOC 17-3022; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/hour,national,US,United States,U.S.,99,,29.56,USD,wage_hourly_mean,public_domain,1.2,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 221,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
39a694fdf393cf17,US,wage,Architecture and Engineering Occupations,Civil Engineering Technologists and Technicians,SOC 17-3022; O_GROUP detailed; cross-industry (NAICS 000000); ownership 1235,USD/year,national,US,United States,U.S.,99,,61480,USD,wage_annual_mean,public_domain,1.2,"MEAN_PRSE (percent relative standard error, 原本の列 MEAN_PRSE)",2022-05,,bls-oews-m2022-national,national_M2022_dl row 221,https://www.bls.gov/oes/special-requests/oesm22nat.zip,US-PD-17USC105,,
