obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
45df20f0bef257f0,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,174.855,,index_value,public_domain,,,2025-10,,bls-ppi-ts-wpufd432,table0 2025 Oct,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
324247303e3d5327,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,174.824,,index_value,public_domain,,,2025-11,,bls-ppi-ts-wpufd432,table0 2025 Nov,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
d3d2560021dd990a,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,174.799,,index_value,public_domain,,,2025-12,,bls-ppi-ts-wpufd432,table0 2025 Dec,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
131be0e840df7fea,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,177.078,,index_value,public_domain,,,2026-01,,bls-ppi-ts-wpufd432,table0 2026 Jan,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
64704866307ac283,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,177.242,,index_value,public_domain,,,2026-02,,bls-ppi-ts-wpufd432,table0 2026 Feb,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
136213550a332195,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,177.394,,index_value,public_domain,,,2026-03,,bls-ppi-ts-wpufd432,table0 2026 Mar,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
3b9ce7d65f55d70b,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,177.399,,index_value,public_domain,,,2026-04,,bls-ppi-ts-wpufd432,table0 2026 Apr,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
cb59f3ac8744c196,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,177.736,,index_value,public_domain,,,2026-05,,bls-ppi-ts-wpufd432,table0 2026 May,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,P: Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
264b167a148ffc9d,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,177.871,,index_value,public_domain,,,2026-06,,bls-ppi-ts-wpufd432,table0 2026 Jun,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,P: Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
8a12122e2caf030e,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,181.415,,index_value,public_domain,,,2026-07,,bls-ppi-ts-wpufd432,table0 2026 Jul,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,P: Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
78319a39e452637c,US,index,Final demand,Construction for government,series_id WPUFD432; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,181.422,,index_value,public_domain,,,2026-08,,bls-ppi-ts-wpufd432,table0 2026 Aug,https://data.bls.gov/timeseries/WPUFD432?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,P: Preliminary. All indexes are subject to monthly revisions up to four months after original publication.
