file	count	contexts	flag
souba/bath-reform-100man/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/bath-saga/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-saitama/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-shiga/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-shimane/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-shizuoka/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-tochigi/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-tokushima/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-tokyo/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-tottori/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-toyama/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-wakayama/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-yamagata/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-yamaguchi/index.html	2	footer_neutrality=1;source_line=1	
souba/bath-yamanashi/index.html	2	footer_neutrality=1;source_line=1	
souba/bath/index.html	4	copyright=1;jsonld_alternateName=1;jsonld_name=1;other_text=1	
souba/benjo-tsumari/index.html	1	jsonld_alternateName=1	
souba/biyoshitsu-naiso-souba/index.html	3	copyright=1;jsonld_name=2	
souba/bousui-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/bundenban-koukan-souba/index.html	3	copyright=1;jsonld_name=2	
souba/cafe-naiso-tsubo-souba/index.html	3	copyright=1;jsonld_name=2	
souba/chikashitsu-kyotsu-hitsuyou/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/clinic-naiso-souba/index.html	3	copyright=1;jsonld_name=2	
souba/cloth-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/cloth-harikae-souba/index.html	3	copyright=1;jsonld_name=2	
souba/cloth/index.html	1	jsonld_alternateName=1	
souba/cooling-off-gaiheki/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/dantsu/index.html	1	jsonld_alternateName=1	
souba/denki-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/ecocute-370l-souba/index.html	3	copyright=1;jsonld_name=2	
souba/ecocute-houmonhanbai/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/ecojaws-koukan-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/floor-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/flooring-harikae-souba/index.html	3	copyright=1;jsonld_name=2	
souba/flooring/index.html	1	jsonld_alternateName=1	
souba/fuyujimai/index.html	1	jsonld_alternateName=1	
souba/gaiheki-100man/index.html	2	copyright=1;jsonld_alternateName=1	
souba/gaiheki-150man-takai/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/gaiheki-150man/index.html	1	jsonld_alternateName=1	
souba/gaiheki-200man/index.html	1	jsonld_alternateName=1	
souba/gaiheki-50man/index.html	1	jsonld_alternateName=1	
souba/gaiheki-80man/index.html	1	jsonld_alternateName=1	
souba/gaiheki-aichi/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/gaiheki-akita/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-aomori/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/gaiheki-chiba/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/gaiheki-ehime/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-fukui/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-fukuoka/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/gaiheki-fukushima/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-gifu/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-gunma/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-hiroshima/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-hokkaido/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/gaiheki-hyogo/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/gaiheki-ibaraki/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-ishikawa/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-iwate/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-kagawa/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-kagoshima/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-kajou-seikyu/index.html	3	jsonld_name=2;source_line=1	
souba/gaiheki-kanagawa/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/gaiheki-keiyaku/index.html	2	copyright=1;jsonld_alternateName=1	
souba/gaiheki-kochi/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-kumamoto/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-kyoto/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-mie/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-miyagi/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-miyazaki/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-nagano/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-nagasaki/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-nara/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-niigata/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-nuri-kai-hitsuyou/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	
souba/gaiheki-nuru-jiki/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/gaiheki-oita/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-okayama/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-okinawa/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-osaka/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/gaiheki-saga/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-saitama/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/gaiheki-shiga/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-shimane/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-shizuoka/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-tochigi/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-tokushima/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-tokyo/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM
souba/gaiheki-tosou-fusso-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/gaiheki-tosou-muki-souba/index.html	3	copyright=1;jsonld_name=2	
souba/gaiheki-tosou-silicon-souba/index.html	3	copyright=1;jsonld_name=2	
souba/gaiheki-tottori/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-toyama/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-wakayama/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-yamagata/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-yamaguchi/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-yamanashi/index.html	2	footer_neutrality=1;source_line=1	
souba/gaiheki-yane-set-tosou-souba/index.html	3	copyright=1;jsonld_name=2	
souba/gaiheki-yane-tosou-tebiki/index.html	3	footer_company_line=1;jsonld_name=1;other_text=1	
souba/gaiheki/index.html	4	copyright=1;jsonld_alternateName=1;jsonld_name=1;other_text=1	
souba/gaiko/index.html	1	jsonld_alternateName=1	
souba/gaikou-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/gaikou-full-souba/index.html	3	copyright=1;jsonld_name=2	
souba/genjo-kaifuku-kijun/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/genkan-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/genkan-door-cover-souba/index.html	3	copyright=1;jsonld_name=2	
souba/genkan-door-koudan-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/genkan/index.html	2	copyright=1;jsonld_alternateName=1	
souba/gyosha-erabi/index.html	2	copyright=1;jsonld_alternateName=1	
souba/gyosha-kyoaku/index.html	2	copyright=1;jsonld_alternateName=1	
souba/gyosha-kyukaseru/index.html	1	jsonld_alternateName=1	
souba/haikan/index.html	2	copyright=1;jsonld_alternateName=1	
souba/hakidashi-uchimado-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/hoken-saiken/index.html	1	jsonld_alternateName=1	
souba/houjin-reform-mitsumori/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/ikura/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	
souba/island-kitchen-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/jirei/card-1780663060159/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1780969841775/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1780970026604/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1780970382709/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1780972098413/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1780973514985/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1780973686308/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1780975729996/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781104518318/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781602070785/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781602137002/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781615619155/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781615659191/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781615707400/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781615735578/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781616092585/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781622703161/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781622713913/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781622964559/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781622980866/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781653795885/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1781968245720/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1782107951707/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/card-1782184250119/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	RECEIPT_PATH
souba/jirei/index.html	2	copyright=1;footer_neutrality=1	RECEIPT_PATH
souba/jishin-ato/index.html	1	jsonld_alternateName=1	
souba/kabe-hibi/index.html	1	jsonld_alternateName=1	
souba/kaden-hoken-zero-en-sagida/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/kaisou-ikko-takai/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/kaitai-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/kaitai-tsuika/index.html	2	copyright=1;jsonld_alternateName=1	
souba/kaitai/index.html	1	jsonld_alternateName=1	
souba/kajou-seikyu-jirei-20/index.html	3	jsonld_name=2;source_line=1	
souba/kajou-seikyu-jirei-20/v/A3nL8vT1mP6w/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/B9qY5eH2cN7j/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/D4fW0kR6sE1u/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/F2vZ7mT3bJ9p/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/G6xC1nP8qL4t/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/H1yD5sM9wK2r/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/I8eF3kV0nQ7m/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/J5tG2hB7pW0c/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/K7mX2pQ9nR4s/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/L0mU4aX9yN3f/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/M2pR8qL5tN3v/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/N5sT1mY8xK4w/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/P7vF3nC6bH2j/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/Q1bN9eR4mT7s/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/R4kP6yA2sV9z/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/S8tH3wL1qB6x/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/T2gX7uK5pD4f/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/U6jL9aF3rN8y/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/V9eM2cQ7zG5h/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kajou-seikyu-jirei-20/v/W3iZ5oP8uS2t/index.html	2	jsonld_name=1;other_text=1	HAS_SIGNED_OR_CLAIM RECEIPT_PATH
souba/kanban-secchi-koji-hiyou/index.html	2	copyright=1;jsonld_alternateName=1	
souba/kanteisho-tsuite/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/kasai-hoken/index.html	2	copyright=1;jsonld_alternateName=1	
souba/kenchiku-kyoka-bangou-shiraberu/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/kensetsu-gyosha-shinrai-handan/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/kitchen-100man-takai/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/kitchen-150man/index.html	1	jsonld_alternateName=1	
souba/kitchen-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/kitchen-idou-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/kitchen-middle-souba/index.html	3	copyright=1;jsonld_name=2	
souba/kitchen/index.html	2	copyright=1;jsonld_alternateName=1	
souba/kodate-full-reno-100sqm/index.html	2	copyright=1;jsonld_alternateName=1	
souba/kodate-full-reno-120sqm/index.html	2	copyright=1;jsonld_alternateName=1	
souba/kodate-full-reno-60sqm/index.html	2	copyright=1;jsonld_alternateName=1	
souba/kodate-full-reno-menseki-matome/index.html	3	copyright=1;jsonld_name=2	
souba/kouji-chuu-trouble/index.html	2	copyright=1;jsonld_alternateName=1	
souba/kyoyaku-konjitsu-kowai/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	
souba/kyuhaisuikan-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/kyuhaisuikan-koukan-souba/index.html	3	copyright=1;jsonld_name=2	
souba/kyutoki-24go-souba/index.html	3	copyright=1;jsonld_name=2	
souba/kyutoki-aichi/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-akita/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-aomori/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-chiba/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-ehime/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-fukui/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-fukuoka/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-fukushima/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-gifu/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-gunma/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-hiroshima/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-hokkaido/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-hyogo/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-ibaraki/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-ishikawa/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-iwate/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-kagawa/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-kagoshima/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-kanagawa/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-kochi/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-kosho/index.html	1	jsonld_alternateName=1	
souba/kyutoki-koukanji-jikan/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/kyutoki-kumamoto/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-kyoto/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-mie/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-miyagi/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-miyazaki/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-nagano/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-nagasaki/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-nara/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-niigata/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-noritz/index.html	1	jsonld_name=1	
souba/kyutoki-oita/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-okayama/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-okinawa/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-osaka/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-saga/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-saitama/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-shiga/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-shimane/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-shinya-30man/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/kyutoki-shizuoka/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-tochigi/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-tokushima/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-tokyo/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-tottori/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-toyama/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-wakayama/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-yamagata/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-yamaguchi/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-yamanashi/index.html	2	footer_neutrality=1;source_line=1	
souba/kyutoki-yoru/index.html	2	copyright=1;jsonld_alternateName=1	
souba/kyutoki/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
souba/loan/index.html	2	copyright=1;jsonld_alternateName=1	
souba/mado/index.html	1	jsonld_alternateName=1	
souba/mitsumori-hikaku-shikata/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	
souba/mitsumori-hikaku/index.html	2	copyright=1;jsonld_alternateName=1	
souba/mitsumori-ichishiki/index.html	1	jsonld_alternateName=1	
souba/mitsumori-issiki/index.html	3	copyright=1;jsonld_alternateName=1;jsonld_name=1	
souba/mitsumori-itsushika-kakenai/index.html	4	copyright=1;footer_neutrality=1;jsonld_name=1;other_text=1	
souba/mokuzo-kaitai-tsubo-souba/index.html	3	copyright=1;jsonld_name=2	
souba/munaita-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/munaita-koukan-souba/index.html	3	copyright=1;jsonld_name=2	
souba/naishou-tosou/index.html	2	copyright=1;jsonld_alternateName=1	
souba/nodate-kanban-secchi-hiyou/index.html	2	copyright=1;jsonld_alternateName=1	
souba/reform-100man/index.html	1	jsonld_alternateName=1	
souba/reform-chiiki-kakei-souba/index.html	3	copyright=1;jsonld_name=2	
souba/renovation/index.html	3	jsonld_alternateName=1;jsonld_name=2	
souba/roof-150man/index.html	1	jsonld_alternateName=1	
souba/roof/index.html	2	copyright=1;jsonld_alternateName=1	
souba/senmen/index.html	2	copyright=1;jsonld_alternateName=1	
souba/shinchiku/index.html	1	jsonld_alternateName=1	
souba/shiroari-30tsubo-hiyou/index.html	3	copyright=1;jsonld_name=2	
souba/shiroari-50man-sagida/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/shiroari-50man/index.html	1	jsonld_alternateName=1	
souba/shiroari-aichi/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-akita/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-aomori/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-check/index.html	3	copyright=1;jsonld_name=1;other_text=1	
souba/shiroari-chiba/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-ehime/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-fukui/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-fukuoka/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-fukushima/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-gifu/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-gunma/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-hiroshima/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-hokkaido/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-hyogo/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-ibaraki/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-ishikawa/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-iwate/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-kagawa/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-kagoshima/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-kanagawa/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-kochi/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-kujo-tanka-souba/index.html	3	copyright=1;jsonld_name=2	
souba/shiroari-kumamoto/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-kyoto/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-mie/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-miyagi/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-miyazaki/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-nagano/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-nagasaki/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-nara/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-niigata/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-oita/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-okayama/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-okinawa/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-osaka/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-saga/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-saitama/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-shiga/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-shimane/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-shizuoka/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-tochigi/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-tokushima/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-tokyo/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-tottori/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-toyama/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-wakayama/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-yakuzai-genka/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/shiroari-yamagata/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-yamaguchi/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari-yamanashi/index.html	2	footer_neutrality=1;source_line=1	
souba/shiroari/index.html	3	copyright=1;jsonld_alternateName=1;other_text=1	
souba/shoksenki-koukan-bottakuri/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/sofa-gaiheki-hyomenshori/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/sokuji-keiyaku-kyosei-taido/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/solar/index.html	2	copyright=1;jsonld_alternateName=1	
souba/suido-moure/index.html	1	jsonld_alternateName=1	
souba/taifu-ato/index.html	1	jsonld_alternateName=1	
souba/taifugo-gyosha-kita/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/taiko-kouji-shuuri-huka/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/taishaku-taiko-taikyo-hiyou/index.html	3	copyright=1;footer_neutrality=1;jsonld_name=1	
souba/taishin/index.html	2	copyright=1;jsonld_alternateName=1	
souba/taiya-nuritsugu-higaisha/index.html	2	footer_company_line=1;jsonld_alternateName=1	
souba/tenpo/index.html	4	jsonld_alternateName=1;jsonld_name=3	
