obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
79b4b3a3aff7c91f,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 電気設備工事 小計,"番号(5) | 構造・階数 ＲＣ-４ | 概略延べ面積 3,000㎡(2,251㎡～4,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,60020,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
ae3485e263fc6d98,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 電気設備工事 小計,"番号(6) | 構造・階数 ＲＣ-５-１ | 概略延べ面積 6,000㎡(4,501㎡～10,000㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,69260,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
ad80f855b15828be,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 電気設備工事 小計,"番号(7) | 構造・階数 ＳＲＣ-８-１ | 概略延べ面積 15,000㎡(10,001㎡～22,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,66740,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
e0f9d0fd6f705867,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 電気設備工事 小計,"番号(8) | 構造・階数 Ｓ-１５-２ | 概略延べ面積 30,000㎡(22,501㎡以上)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,60590,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
e90530b67311de28,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (1)空気調和等設備,"番号(5) | 構造・階数 ＲＣ-４ | 概略延べ面積 3,000㎡(2,251㎡～4,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,76930,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
bebbcbd23cf781fc,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (1)空気調和等設備,"番号(6) | 構造・階数 ＲＣ-５-１ | 概略延べ面積 6,000㎡(4,501㎡～10,000㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,61050,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
54948db05eb935ed,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (1)空気調和等設備,"番号(7) | 構造・階数 ＳＲＣ-８-１ | 概略延べ面積 15,000㎡(10,001㎡～22,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,80580,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
d54b69cba1336fac,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (1)空気調和等設備,"番号(8) | 構造・階数 Ｓ-１５-２ | 概略延べ面積 30,000㎡(22,501㎡以上)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,64380,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
26e1da0183a6ae08,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (2)給排水衛生設備,"番号(5) | 構造・階数 ＲＣ-４ | 概略延べ面積 3,000㎡(2,251㎡～4,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,17180,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
16e6bae2950a5c2d,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (2)給排水衛生設備,"番号(6) | 構造・階数 ＲＣ-５-１ | 概略延べ面積 6,000㎡(4,501㎡～10,000㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,15490,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
1e13458caaeff0ef,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (2)給排水衛生設備,"番号(7) | 構造・階数 ＳＲＣ-８-１ | 概略延べ面積 15,000㎡(10,001㎡～22,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,13520,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
ba6284dbe3d8b6b9,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (2)給排水衛生設備,"番号(8) | 構造・階数 Ｓ-１５-２ | 概略延べ面積 30,000㎡(22,501㎡以上)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,11020,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
f29bd182189c7bb0,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (3)消火設備,"番号(5) | 構造・階数 ＲＣ-４ | 概略延べ面積 3,000㎡(2,251㎡～4,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
e6b5b334a7437a3f,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (3)消火設備,"番号(6) | 構造・階数 ＲＣ-５-１ | 概略延べ面積 6,000㎡(4,501㎡～10,000㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
2a4ff3170a1f63a1,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (3)消火設備,"番号(7) | 構造・階数 ＳＲＣ-８-１ | 概略延べ面積 15,000㎡(10,001㎡～22,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
4d4d929f7d8ebe31,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (3)消火設備,"番号(8) | 構造・階数 Ｓ-１５-２ | 概略延べ面積 30,000㎡(22,501㎡以上)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
fc955cc787a6f6a6,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (4)エレベーター設備,"番号(5) | 構造・階数 ＲＣ-４ | 概略延べ面積 3,000㎡(2,251㎡～4,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
9071e5699f04f0cc,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (4)エレベーター設備,"番号(6) | 構造・階数 ＲＣ-５-１ | 概略延べ面積 6,000㎡(4,501㎡～10,000㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
4c94c02d04ad4ccd,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (4)エレベーター設備,"番号(7) | 構造・階数 ＳＲＣ-８-１ | 概略延べ面積 15,000㎡(10,001㎡～22,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
deaf7a34597aaf26,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (4)エレベーター設備,"番号(8) | 構造・階数 Ｓ-１５-２ | 概略延べ面積 30,000㎡(22,501㎡以上)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
5ed803998374c061,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (5)その他,"番号(5) | 構造・階数 ＲＣ-４ | 概略延べ面積 3,000㎡(2,251㎡～4,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
1b080d2a99e35794,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (5)その他,"番号(6) | 構造・階数 ＲＣ-５-１ | 概略延べ面積 6,000㎡(4,501㎡～10,000㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
d4b2d6b9dc869c38,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (5)その他,"番号(7) | 構造・階数 ＳＲＣ-８-１ | 概略延べ面積 15,000㎡(10,001㎡～22,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
6ea04be7c456dbcb,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 (5)その他,"番号(8) | 構造・階数 Ｓ-１５-２ | 概略延べ面積 30,000㎡(22,501㎡以上)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
1f802c11180ce715,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 小計,"番号(5) | 構造・階数 ＲＣ-４ | 概略延べ面積 3,000㎡(2,251㎡～4,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,94110,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
867f40fe306f925d,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 小計,"番号(6) | 構造・階数 ＲＣ-５-１ | 概略延べ面積 6,000㎡(4,501㎡～10,000㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,76540,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
1138965156a808c1,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 小計,"番号(7) | 構造・階数 ＳＲＣ-８-１ | 概略延べ面積 15,000㎡(10,001㎡～22,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,94100,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
ebf0af2edb0721b4,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 機械設備工事 小計,"番号(8) | 構造・階数 Ｓ-１５-２ | 概略延べ面積 30,000㎡(22,501㎡以上)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,75400,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
5aade5e45996eb85,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 合計,"番号(5) | 構造・階数 ＲＣ-４ | 概略延べ面積 3,000㎡(2,251㎡～4,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,372760,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
83866f24e9b57b28,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 合計,"番号(6) | 構造・階数 ＲＣ-５-１ | 概略延べ面積 6,000㎡(4,501㎡～10,000㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,358150,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
a76c7326627723cd,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 合計,"番号(7) | 構造・階数 ＳＲＣ-８-１ | 概略延べ面積 15,000㎡(10,001㎡～22,500㎡)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,383330,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
d559283da731af88,JP,work,新営予算単価 第２ 標準予算単価(庁舎),庁舎 合計,"番号(8) | 構造・階数 Ｓ-１５-２ | 概略延べ面積 30,000㎡(22,501㎡以上)",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,355150,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 7頁(印字 -5-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
956537e1ef23c251,JP,work,新営予算単価 第２ 標準予算単価(寄宿舎),寄宿舎 建築工事 (1)地業,"番号(9) | 構造・階数 ＲＣ-３ | 概略延べ面積 3,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
69f0be7c55937ae7,JP,work,新営予算単価 第２ 標準予算単価(体育館),体育館 建築工事 (1)地業,"番号(10) | 構造・階数 Ｓ-１ | 概略延べ面積 1,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
9f880272547aa148,JP,work,新営予算単価 第２ 標準予算単価(体育館),体育館 建築工事 (1)地業,"番号(11) | 構造・階数 ＲＣ-１ | 概略延べ面積 1,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
232b7ca089bb7a67,JP,work,新営予算単価 第２ 標準予算単価(倉庫),倉庫 建築工事 (1)地業,番号(12) | 構造・階数 ＲＣ-１ | 概略延べ面積 80㎡,円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,,JPY,cost_per_m2,not_set,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,原本「○」: 通常その建物に必要と考えられるものであり、「第３ 標準予算単価算出基準」を用いるなどし、実情に応じて別途計上する(表に単価なし)。官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
1eb118e41df9df9d,JP,work,新営予算単価 第２ 標準予算単価(寄宿舎),寄宿舎 建築工事 (2)躯体,"番号(9) | 構造・階数 ＲＣ-３ | 概略延べ面積 3,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,152010,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
019747bf92d5328a,JP,work,新営予算単価 第２ 標準予算単価(体育館),体育館 建築工事 (2)躯体,"番号(10) | 構造・階数 Ｓ-１ | 概略延べ面積 1,000㎡",円/㎡(建物延べ面積),pref,13,東京都,東京（地域別工事費指数100）,,,138120,JPY,cost_per_m2,published_pdl,,,FY2027,,mlit-shinei-yosan-r9,PDF 8頁(印字 -6-),https://www.mlit.go.jp/gobuild/content/001464509.pdf,PDL1.0,,官庁施設の新営の予算用の標準予算単価。東京(地域別工事費指数100)の建物延べ面積1㎡当たり、共通費相当分を含み消費税相当分を除く。他地域は第１の地域別工事費指数を掛ける
